size,model,embedding,tissue,seed,shuffled,rmse,r2,pcc
middle,knn,onehot,Heart_Left_Ventricle,1030,yes,0.704,-0.03,0.087
middle,svm,onehot,Heart_Left_Ventricle,1030,yes,0.577,0.303,0.611
large,xgboost,onehot,Heart_Left_Ventricle,1030,yes,0.704,0.224,0.492
large,lightgbm,onehot,Heart_Left_Ventricle,1030,yes,0.714,0.203,0.456
large,random forest,onehot,Heart_Left_Ventricle,1030,yes,0.71,0.213,0.472
large,knn,onehot,Heart_Left_Ventricle,1030,yes,0.798,0.005,0.085
large,svm,onehot,Heart_Left_Ventricle,1030,yes,0.689,0.258,0.512
small,xgboost,onehot,Nerve_Tibial,17,no,0.75,-0.12,0.134
small,lightgbm,onehot,Nerve_Tibial,17,no,0.769,-0.18,-0.14
small,random forest,onehot,Nerve_Tibial,17,no,0.721,-0.03,-0.0
small,knn,onehot,Nerve_Tibial,17,no,0.723,-0.04,-0.05
small,svm,onehot,Nerve_Tibial,17,no,0.713,-0.01,-0.02
middle,xgboost,onehot,Nerve_Tibial,17,no,0.909,-0.29,-0.21
middle,lightgbm,onehot,Nerve_Tibial,17,no,0.846,-0.12,-0.05
middle,random forest,onehot,Nerve_Tibial,17,no,0.803,-0.01,0.053
middle,knn,onehot,Nerve_Tibial,17,no,0.816,-0.04,-0.06
middle,svm,onehot,Nerve_Tibial,17,no,0.804,-0.01,0.056
large,xgboost,onehot,Nerve_Tibial,17,no,0.788,-0.24,-0.0
large,lightgbm,onehot,Nerve_Tibial,17,no,0.745,-0.11,-0.04
large,random forest,onehot,Nerve_Tibial,17,no,0.708,-0.0,0.13
large,knn,onehot,Nerve_Tibial,17,no,0.78,-0.22,-0.09
large,svm,onehot,Nerve_Tibial,17,no,0.712,-0.01,0.0
small,xgboost,onehot,Nerve_Tibial,510,no,0.749,-0.12,0.074
small,lightgbm,onehot,Nerve_Tibial,510,no,0.769,-0.18,-0.14
small,random forest,onehot,Nerve_Tibial,510,no,0.743,-0.1,-0.15
small,knn,onehot,Nerve_Tibial,510,no,0.725,-0.04,-0.07
small,svm,onehot,Nerve_Tibial,510,no,0.713,-0.01,-0.02
middle,xgboost,onehot,Nerve_Tibial,510,no,0.909,-0.29,-0.21
